Ead,cV,cN,cH,Z,rmsd,rmaxsd,dminNS,daveNS,dminHS,daveHS,mult,chir,q,mu,Egap,cnN,dcnN,cnS,dcnS,aminS,amaxS,aminN,amaxN,adispN,adispH
   0.875,   0.000,   0.446,   0.893,   6,   0.031,   0.347,   4.867,     nan,   3.753,   3.753,   1,   0.000,  -0.001,   0.000,   0.578,   3,   0,   3,   1,   2.057,   2.142,   1.959,   2.161,   1.260,   1.174
   0.707,   0.000,   0.446,   0.893,   6,   0.071,   0.287,   5.964,     nan,   4.833,   4.833,   1,   0.000,  -0.000,  -0.000,   0.578,   3,   0,   3,   1,   2.058,   2.101,   1.959,   2.161,   1.443,   1.417
   0.707,   0.000,   0.446,   0.893,   6,   0.071,   0.287,   5.964,     nan,   4.833,   4.833,   1,   0.000,  -0.000,   0.000,   0.578,   3,   0,   3,   1,   2.058,   2.101,   1.959,   2.161,   1.698,   1.724
   0.844,   0.000,   0.446,   0.893,   6,   0.255,   0.490,   7.693,     nan,   6.689,   6.689,   1,   0.000,   0.001,   0.000,   0.578,   3,   0,   3,   1,   2.068,   2.111,   1.959,   2.161,   1.159,   1.106
   0.901,   0.000,   0.446,   0.893,   6,   0.274,   0.521,   7.328,     nan,   6.252,   6.252,   1,   0.000,   0.001,   0.000,   0.578,   3,   0,   3,   1,   2.071,   2.108,   1.959,   2.161,   1.357,   1.327
   0.862,   0.000,   0.446,   0.893,   6,   0.407,   0.742,   8.537,     nan,   7.470,   7.470,   1,   0.000,   0.000,   0.000,   0.578,   3,   0,   3,   1,   2.067,   2.098,   1.959,   2.161,   1.477,   1.467
   0.862,   0.000,   0.446,   0.893,   6,   0.407,   0.742,   8.537,     nan,   7.470,   7.470,   1,   0.000,   0.000,   0.000,   0.578,   3,   0,   3,   1,   2.067,   2.098,   1.959,   2.161,   1.665,   1.675
   0.815,   0.000,   0.446,   0.893,   6,   0.409,   0.747,   7.194,     nan,   8.926,   8.926,   1,   0.000,   0.000,   0.000,   0.578,   3,   0,   3,   1,   2.065,   2.099,   1.959,   2.161,   1.463,   1.481
   0.814,   0.000,   0.446,   0.893,   6,   0.410,   0.750,   7.193,     nan,   8.926,   8.926,   1,   0.000,   0.000,   0.000,   0.578,   3,   0,   3,   1,   2.065,   2.099,   1.959,   2.161,   1.679,   1.661
   0.888,   0.000,   0.446,   0.893,   6,   0.245,   0.474,   6.472,     nan,   7.990,   7.990,   1,   0.000,  -0.003,  -0.000,   0.578,   3,   0,   3,   1,   2.065,   2.114,   1.959,   2.161,   1.089,   1.175
   0.914,   0.000,   0.446,   0.893,   6,   0.269,   0.512,   6.031,     nan,   7.659,   7.659,   1,   0.000,   0.001,   0.000,   0.578,   3,   0,   3,   1,   2.069,   2.111,   1.959,   2.161,   1.317,   1.366
   0.735,   0.000,   0.446,   0.893,   6,   0.068,   0.281,   4.661,     nan,   6.248,   6.248,   1,   0.000,   0.000,   0.000,   0.578,   3,   0,   3,   1,   2.050,   2.102,   1.959,   2.161,   1.411,   1.449
   0.735,   0.000,   0.446,   0.893,   6,   0.068,   0.281,   4.661,     nan,   6.248,   6.248,   1,   0.000,   0.000,   0.000,   0.578,   3,   0,   3,   1,   2.050,   2.102,   1.959,   2.161,   1.731,   1.693
   0.927,   0.000,   0.446,   0.893,   6,   0.031,   0.359,   4.290,     nan,   5.513,   5.513,   1,   0.000,  -0.006,   0.000,   0.578,   3,   0,   3,   1,   2.054,   2.117,   1.959,   2.161,   0.837,   1.015
   0.787,   0.000,   0.446,   0.893,   6,   0.034,   0.362,   3.632,     nan,   5.075,   5.075,   1,   0.000,   0.009,   0.000,   0.578,   3,   0,   3,   1,   2.046,   2.157,   1.959,   2.161,   1.156,   1.274
   0.946,   0.000,   0.446,   0.893,   6,   0.037,   0.421,   2.248,     nan,   3.680,   3.680,   1,   0.000,  -0.031,   0.000,   0.578,   3,   0,   3,   1,   1.930,   2.184,   1.959,   2.161,   1.250,   1.376
   0.946,   0.000,   0.446,   0.893,   6,   0.037,   0.421,   2.248,     nan,   3.680,   3.680,   1,   0.000,  -0.031,   0.000,   0.578,   3,   0,   3,   1,   1.930,   2.184,   1.959,   2.161,   1.891,   1.765
   0.562,   0.000,   0.446,   0.893,   6,   0.026,   0.391,   2.735,     nan,   3.327,   3.327,   1,   0.000,  -0.005,   0.000,   0.578,   3,   0,   3,   1,   2.002,   2.239,   1.959,   2.161,   0.231,   0.659
   0.651,   0.000,   0.446,   0.893,   6,   0.017,   0.348,   1.438,     nan,   2.508,   2.508,   1,   0.000,   0.111,   0.000,   0.578,   3,   0,   3,   1,   1.803,   2.424,   1.959,   2.161,   0.591,   1.082
   0.443,   0.000,   0.446,   0.893,   6,   0.024,   0.363,   3.477,     nan,   3.472,   3.472,   1,   0.000,  -0.008,   0.000,   0.578,   3,   0,   3,   1,   2.075,   2.100,   1.959,   2.161,   0.202,   0.255
   0.704,   0.000,   0.446,   0.893,   6,   0.028,   0.388,   7.364,     nan,   7.137,   7.137,   1,   0.000,  -0.000,   0.000,   0.578,   3,   0,   3,   1,   2.022,   2.117,   1.959,   2.161,   0.264,   0.124
   0.616,   0.000,   0.446,   0.893,   6,   0.026,   0.381,   5.972,     nan,   5.690,   5.690,   1,   0.000,  -0.003,   0.000,   0.578,   3,   0,   3,   1,   2.026,   2.134,   1.959,   2.161,   0.327,   0.157
   0.831,   0.000,   0.446,   0.893,   6,   0.028,   0.365,   5.881,     nan,   5.320,   5.320,   1,   0.000,   0.000,   0.000,   0.578,   3,   0,   3,   1,   2.048,   2.113,   1.959,   2.161,   0.566,   0.394
   0.807,   0.000,   0.446,   0.893,   6,   0.025,   0.356,   4.748,     nan,   4.022,   4.022,   1,   0.000,  -0.004,   0.000,   0.578,   3,   0,   3,   1,   2.046,   2.134,   1.959,   2.161,   0.735,   0.534
   0.903,   0.000,   0.446,   0.893,   6,   0.029,   0.325,   8.405,     nan,   7.850,   7.850,   1,   0.000,   0.000,   0.000,   0.578,   3,   0,   3,   1,   2.062,   2.104,   1.959,   2.161,   0.542,   0.430
   0.845,   0.000,   0.446,   0.893,   6,   0.026,   0.331,   7.228,     nan,   6.574,   6.574,   1,   0.000,  -0.001,   0.000,   0.578,   3,   0,   3,   1,   2.070,   2.116,   1.959,   2.161,   0.647,   0.522
   0.914,   0.000,   0.446,   0.893,   6,   0.027,   0.353,   7.637,     nan,   6.828,   6.828,   1,   0.000,  -0.000,   0.000,   0.578,   3,   0,   3,   1,   2.086,   2.092,   1.959,   2.161,   0.828,   0.734
   0.809,   0.000,   0.446,   0.893,   6,   0.032,   0.320,   6.826,     nan,   5.895,   5.895,   1,   0.000,  -0.002,   0.000,   0.578,   3,   0,   3,   1,   2.071,   2.105,   1.959,   2.161,   0.992,   0.903
   0.891,   0.000,   0.446,   0.893,   6,   0.230,   0.443,  10.052,     nan,   9.322,   9.322,   1,   0.000,   0.000,   0.000,   0.578,   3,   0,   3,   1,   2.082,   2.097,   1.959,   2.161,   0.737,   0.670
   0.872,   0.000,   0.446,   0.893,   6,   0.234,   0.454,   9.106,     nan,   8.289,   8.289,   1,   0.000,   0.000,  -0.000,   0.578,   3,   0,   3,   1,   2.072,   2.101,   1.959,   2.161,   0.849,   0.782
   0.929,   0.000,   0.446,   0.893,   6,   0.381,   0.700,   9.810,     nan,   8.915,   8.915,   1,   0.000,   0.001,  -0.000,   0.578,   3,   0,   3,   1,   2.072,   2.101,   1.959,   2.161,   0.983,   0.936
   0.904,   0.000,   0.446,   0.893,   6,   0.391,   0.717,   9.185,     nan,   8.216,   8.216,   1,   0.000,  -0.000,   0.000,   0.578,   3,   0,   3,   1,   2.074,   2.100,   1.959,   2.161,   1.127,   1.087
   0.874,   0.000,   0.446,   0.893,   6,   0.374,   0.690,   8.672,     nan,  10.128,  10.128,   1,   0.000,  -0.002,  -0.000,   0.578,   3,   0,   3,   1,   2.071,   2.102,   1.959,   2.161,   0.916,   1.002
   0.870,   0.000,   0.446,   0.893,   6,   0.388,   0.715,   7.958,     nan,   9.533,   9.533,   1,   0.000,   0.001,  -0.000,   0.578,   3,   0,   3,   1,   2.073,   2.101,   1.959,   2.161,   1.070,   1.143
   0.937,   0.000,   0.446,   0.893,   6,   0.215,   0.418,   9.155,     nan,  10.258,  10.258,   1,   0.000,   0.001,   0.000,   0.578,   3,   0,   3,   1,   2.084,   2.097,   1.959,   2.161,   0.647,   0.758
   0.908,   0.000,   0.446,   0.893,   6,   0.220,   0.430,   8.103,     nan,   9.337,   9.337,   1,   0.000,   0.000,   0.000,   0.578,   3,   0,   3,   1,   2.071,   2.101,   1.959,   2.161,   0.758,   0.870
   0.896,   0.000,   0.446,   0.893,   6,   0.028,   0.365,   6.683,     nan,   7.811,   7.811,   1,   0.000,   0.000,   0.000,   0.578,   3,   0,   3,   1,   2.088,   2.091,   1.959,   2.161,   0.708,   0.849
   0.852,   0.000,   0.446,   0.893,   6,   0.028,   0.344,   5.731,     nan,   7.030,   7.030,   1,   0.000,   0.002,  -0.000,   0.578,   3,   0,   3,   1,   2.072,   2.106,   1.959,   2.161,   0.879,   1.012
   0.880,   0.000,   0.446,   0.893,   6,   0.029,   0.338,   7.774,     nan,   8.484,   8.484,   1,   0.000,  -0.000,   0.000,   0.578,   3,   0,   3,   1,   2.057,   2.108,   1.959,   2.161,   0.405,   0.562
   0.803,   0.000,   0.446,   0.893,   6,   0.027,   0.341,   6.483,     nan,   7.320,   7.320,   1,   0.000,  -0.002,   0.000,   0.578,   3,   0,   3,   1,   2.071,   2.120,   1.959,   2.161,   0.494,   0.669
   0.883,   0.000,   0.446,   0.893,   6,   0.024,   0.372,   5.259,     nan,   5.917,   5.917,   1,   0.000,   0.003,   0.000,   0.578,   3,   0,   3,   1,   2.040,   2.117,   1.959,   2.161,   0.359,   0.589
   0.826,   0.000,   0.446,   0.893,   6,   0.023,   0.363,   3.938,     nan,   4.789,   4.789,   1,   0.000,  -0.004,   0.000,   0.578,   3,   0,   3,   1,   2.028,   2.134,   1.959,   2.161,   0.493,   0.761
   0.682,   0.000,   0.446,   0.893,   6,   0.025,   0.402,   7.130,     nan,   7.373,   7.373,   1,   0.000,   0.001,   0.000,   0.578,   3,   0,   3,   1,   2.023,   2.117,   1.959,   2.161,   0.086,   0.281
   0.683,   0.000,   0.446,   0.893,   6,   0.025,   0.401,   5.675,     nan,   5.977,   5.977,   1,   0.000,  -0.001,  -0.000,   0.578,   3,   0,   3,   1,   2.028,   2.131,   1.959,   2.161,   0.109,   0.349
   0.733,   0.000,   0.446,   0.893,   6,   0.044,   0.441,   4.927,     nan,   4.924,   4.924,   1,   0.000,   0.000,  -0.000,   0.578,   3,   0,   3,   1,   1.989,   2.136,   1.959,   2.161,   0.142,   0.184
   0.668,   0.000,   0.446,   0.893,   6,   0.038,   0.405,   6.803,     nan,   7.847,   7.847,   1,   0.000,   0.001,  -0.000,   0.489,   3,   0,   3,   1,   2.014,   2.118,   1.814,   2.431,   3.007,   3.039
   0.609,   0.000,   0.446,   0.893,   6,   0.025,   0.381,   7.351,     nan,   5.720,   5.720,   1,   0.000,  -0.003,   0.000,   0.489,   3,   0,   3,   1,   2.023,   2.134,   1.814,   2.431,   2.775,   2.983
   0.682,   0.000,   0.446,   0.893,   6,   0.027,   0.388,   8.723,     nan,   7.168,   7.168,   1,   0.000,  -0.000,  -0.000,   0.489,   3,   0,   3,   1,   2.019,   2.117,   1.814,   2.431,   2.835,   3.016
   0.730,   0.000,   0.446,   0.893,   6,   0.027,   0.365,   8.993,     nan,   8.122,   8.122,   1,   0.000,  -0.000,  -0.000,   0.489,   3,   0,   3,   1,   2.041,   2.118,   1.814,   2.431,   2.745,   2.890
   0.721,   0.000,   0.446,   0.893,   6,   0.035,   0.368,   7.709,     nan,   8.055,   8.055,   1,   0.000,  -0.001,   0.000,   0.489,   3,   0,   3,   1,   2.043,   2.119,   1.814,   2.431,   2.795,   2.927
   0.852,   0.000,   0.446,   0.893,   6,   0.024,   0.327,   8.600,     nan,   6.592,   6.592,   1,   0.000,  -0.001,   0.000,   0.489,   3,   0,   3,   1,   2.070,   2.117,   1.814,   2.431,   2.523,   2.622
   0.886,   0.000,   0.446,   0.893,   6,   0.024,   0.322,   9.789,     nan,   7.873,   7.873,   1,   0.000,   0.000,  -0.000,   0.489,   3,   0,   3,   1,   2.061,   2.105,   1.814,   2.431,   2.610,   2.714
   0.835,   0.000,   0.446,   0.893,   6,   0.027,   0.360,  10.334,     nan,   9.139,   9.139,   1,   0.000,  -0.001,   0.000,   0.489,   3,   0,   3,   1,   2.073,   2.105,   1.814,   2.431,   2.559,   2.625
   0.832,   0.000,   0.446,   0.893,   6,   0.031,   0.357,   9.255,     nan,   9.085,   9.085,   1,   0.000,  -0.001,   0.000,   0.489,   3,   0,   3,   1,   2.072,   2.105,   1.814,   2.431,   2.625,   2.693
   0.848,   0.000,   0.446,   0.893,   6,   0.234,   0.455,  10.397,     nan,   8.310,   8.310,   1,   0.000,   0.000,  -0.000,   0.489,   3,   0,   3,   1,   2.072,   2.100,   1.814,   2.431,   2.351,   2.362
   0.853,   0.000,   0.446,   0.893,   6,   0.228,   0.444,  11.385,     nan,   9.345,   9.345,   1,   0.000,  -0.000,   0.000,   0.489,   3,   0,   3,   1,   2.082,   2.097,   1.814,   2.431,   2.446,   2.473
   0.913,   0.000,   0.446,   0.893,   6,   0.373,   0.687,  12.171,     nan,  10.796,  10.796,   1,   0.000,   0.001,  -0.000,   0.489,   3,   0,   3,   1,   2.077,   2.095,   1.814,   2.431,   2.424,   2.431
   0.912,   0.000,   0.446,   0.893,   6,   0.374,   0.688,  11.275,     nan,  10.752,  10.752,   1,   0.000,   0.000,  -0.000,   0.489,   3,   0,   3,   1,   2.077,   2.095,   1.814,   2.431,   2.495,   2.511
   0.843,   0.000,   0.446,   0.893,   6,   0.364,   0.673,  10.176,     nan,  11.864,  11.864,   1,   0.000,   0.000,   0.000,   0.489,   3,   0,   3,   1,   2.078,   2.094,   1.814,   2.431,   2.573,   2.357
   0.846,   0.000,   0.446,   0.893,   6,   0.364,   0.673,   9.085,     nan,  11.827,  11.827,   1,   0.000,  -0.000,   0.000,   0.489,   3,   0,   3,   1,   2.077,   2.095,   1.814,   2.431,   2.637,   2.440
   0.901,   0.000,   0.446,   0.893,   6,   0.216,   0.422,   8.462,     nan,   9.408,   9.408,   1,   0.000,  -0.000,   0.000,   0.489,   3,   0,   3,   1,   2.073,   2.099,   1.814,   2.431,   2.548,   2.270
   0.938,   0.000,   0.446,   0.893,   6,   0.212,   0.414,   9.656,     nan,  10.329,  10.329,   1,   0.000,  -0.000,   0.000,   0.489,   3,   0,   3,   1,   2.083,   2.098,   1.814,   2.431,   2.633,   2.382
   0.848,   0.000,   0.446,   0.893,   6,   0.027,   0.357,   8.849,     nan,   9.922,   9.922,   1,   0.000,  -0.000,  -0.000,   0.489,   3,   0,   3,   1,   2.072,   2.107,   1.814,   2.431,   2.775,   2.516
   0.850,   0.000,   0.446,   0.893,   6,   0.031,   0.359,   7.555,     nan,   9.873,   9.873,   1,   0.000,  -0.001,   0.000,   0.489,   3,   0,   3,   1,   2.073,   2.107,   1.814,   2.431,   2.822,   2.593
   0.774,   0.000,   0.446,   0.893,   6,   0.026,   0.340,   7.257,     nan,   7.375,   7.375,   1,   0.000,  -0.002,   0.000,   0.489,   3,   0,   3,   1,   2.070,   2.119,   1.814,   2.431,   2.822,   2.470
   0.834,   0.000,   0.446,   0.893,   6,   0.025,   0.339,   8.635,     nan,   8.538,   8.538,   1,   0.000,  -0.000,  -0.000,   0.489,   3,   0,   3,   1,   2.057,   2.108,   1.814,   2.431,   2.875,   2.576
   0.800,   0.000,   0.446,   0.893,   6,   0.027,   0.371,   8.175,     nan,   8.555,   8.555,   1,   0.000,  -0.000,  -0.000,   0.489,   3,   0,   3,   1,   2.040,   2.118,   1.814,   2.431,   3.027,   2.742
   0.798,   0.000,   0.446,   0.893,   6,   0.032,   0.375,   6.736,     nan,   8.494,   8.494,   1,   0.000,  -0.000,  -0.000,   0.489,   3,   0,   3,   1,   2.041,   2.119,   1.814,   2.431,   3.043,   2.799
   0.767,   0.000,   0.446,   0.893,   6,   0.023,   0.393,   6.845,     nan,   6.019,   6.019,   1,   0.000,  -0.000,   0.000,   0.489,   3,   0,   3,   1,   2.029,   2.131,   1.814,   2.431,   3.111,   2.786
   0.676,   0.000,   0.446,   0.893,   6,   0.025,   0.402,   8.308,     nan,   7.416,   7.416,   1,   0.000,   0.001,   0.000,   0.489,   3,   0,   3,   1,   2.023,   2.117,   1.814,   2.431,   3.117,   2.855
   0.660,   0.000,   0.446,   0.893,   6,   0.030,   0.402,   8.234,     nan,   7.917,   7.917,   1,   0.000,   0.000,   0.000,   0.489,   3,   0,   3,   1,   2.015,   2.118,   1.814,   2.431,   2.985,   3.020
   0.677,   0.000,   0.446,   0.893,   6,   0.030,   0.381,   6.246,     nan,   4.962,   4.962,   1,   0.000,   0.001,   0.000,   0.489,   3,   0,   3,   1,   1.989,   2.136,   1.814,   2.431,   2.911,   2.947
   0.292,   0.000,   0.446,   0.893,   6,   0.024,   0.317,   3.850,     nan,   1.555,   1.555,   1,   0.000,  -0.008,   0.000,   0.489,   3,   0,   3,   1,   1.805,   2.413,   1.814,   2.431,   2.266,   2.506
   0.559,   0.000,   0.446,   0.893,   6,   0.038,   0.352,   4.747,     nan,   2.796,   2.796,   1,   0.000,   0.005,   0.000,   0.489,   3,   0,   3,   1,   1.982,   2.233,   1.814,   2.431,   2.533,   2.832
   0.793,   0.000,   0.446,   0.893,   6,   0.021,   0.343,   6.118,     nan,   4.034,   4.034,   1,   0.000,  -0.005,  -0.000,   0.489,   3,   0,   3,   1,   2.042,   2.139,   1.814,   2.431,   2.457,   2.613
   0.754,   0.000,   0.446,   0.893,   6,   0.028,   0.362,   7.273,     nan,   5.339,   5.339,   1,   0.000,  -0.000,   0.000,   0.489,   3,   0,   3,   1,   2.044,   2.115,   1.814,   2.431,   2.587,   2.751
   0.911,   0.000,   0.446,   0.893,   6,   0.031,   0.341,   5.978,     nan,   3.756,   3.756,   1,   0.000,   0.001,  -0.000,   0.489,   3,   0,   3,   1,   2.057,   2.142,   1.814,   2.431,   2.047,   1.976
   1.019,   0.000,   0.446,   0.893,   6,   0.028,   0.342,   6.624,     nan,   4.420,   4.420,   1,   0.000,   0.004,  -0.000,   0.489,   3,   0,   3,   1,   2.063,   2.109,   1.814,   2.431,   2.251,   2.283
   0.813,   0.000,   0.446,   0.893,   6,   0.033,   0.322,   8.064,     nan,   5.906,   5.906,   1,   0.000,  -0.001,   0.000,   0.489,   3,   0,   3,   1,   2.071,   2.104,   1.814,   2.431,   2.241,   2.243
   0.894,   0.000,   0.446,   0.893,   6,   0.027,   0.353,   8.948,     nan,   6.843,   6.843,   1,   0.000,  -0.000,   0.000,   0.489,   3,   0,   3,   1,   2.086,   2.092,   1.814,   2.431,   2.373,   2.411
   0.879,   0.000,   0.446,   0.893,   6,   0.276,   0.527,   8.304,     nan,   6.262,   6.262,   1,   0.000,   0.000,   0.000,   0.489,   3,   0,   3,   1,   2.072,   2.109,   1.814,   2.431,   1.926,   1.820
   0.828,   0.000,   0.446,   0.893,   6,   0.254,   0.490,   8.815,     nan,   6.702,   6.702,   1,   0.000,   0.000,   0.000,   0.489,   3,   0,   3,   1,   2.069,   2.112,   1.814,   2.431,   2.094,   2.039
   0.911,   0.000,   0.446,   0.893,   6,   0.389,   0.715,  10.313,     nan,   8.236,   8.236,   1,   0.000,   0.000,  -0.000,   0.489,   3,   0,   3,   1,   2.075,   2.100,   1.814,   2.431,   2.112,   2.057
   0.933,   0.000,   0.446,   0.893,   6,   0.380,   0.699,  11.026,     nan,   8.939,   8.939,   1,   0.000,   0.000,   0.000,   0.489,   3,   0,   3,   1,   2.073,   2.101,   1.814,   2.431,   2.235,   2.208
   0.839,   0.000,   0.446,   0.893,   6,   0.386,   0.711,   7.838,     nan,   9.624,   9.624,   1,   0.000,   0.002,   0.000,   0.489,   3,   0,   3,   1,   2.074,   2.101,   1.814,   2.431,   2.257,   1.998
   0.793,   0.000,   0.446,   0.893,   6,   0.371,   0.686,   8.763,     nan,  10.216,  10.216,   1,   0.000,  -0.002,   0.000,   0.489,   3,   0,   3,   1,   2.073,   2.102,   1.814,   2.431,   2.389,   2.139
   0.862,   0.000,   0.446,   0.893,   6,   0.272,   0.516,   5.640,     nan,   7.740,   7.740,   1,   0.000,   0.002,   0.000,   0.489,   3,   0,   3,   1,   2.067,   2.115,   1.814,   2.431,   2.073,   1.778
   0.869,   0.000,   0.446,   0.893,   6,   0.241,   0.466,   6.390,     nan,   8.067,   8.067,   1,   0.000,  -0.005,   0.000,   0.489,   3,   0,   3,   1,   2.067,   2.114,   1.814,   2.431,   2.279,   1.967
   0.906,   0.000,   0.446,   0.893,   6,   0.025,   0.350,   5.993,     nan,   7.087,   7.087,   1,   0.000,   0.001,   0.000,   0.489,   3,   0,   3,   1,   2.075,   2.102,   1.814,   2.431,   2.502,   2.129
   0.855,   0.000,   0.446,   0.893,   6,   0.029,   0.363,   7.162,     nan,   7.871,   7.871,   1,   0.000,   0.001,   0.000,   0.489,   3,   0,   3,   1,   2.089,   2.092,   1.814,   2.431,   2.626,   2.291
   0.773,   0.000,   0.446,   0.893,   6,   0.035,   0.369,   3.625,     nan,   5.121,   5.121,   1,   0.000,   0.012,  -0.000,   0.489,   3,   0,   3,   1,   2.049,   2.152,   1.814,   2.431,   2.385,   1.868
   0.706,   0.000,   0.446,   0.893,   6,   0.030,   0.354,   4.688,     nan,   5.564,   5.564,   1,   0.000,  -0.005,   0.000,   0.489,   3,   0,   3,   1,   2.055,   2.112,   1.814,   2.431,   2.612,   2.125
   0.818,   0.000,   0.446,   0.893,   6,   0.020,   0.345,   4.789,     nan,   4.839,   4.839,   1,   0.000,  -0.005,   0.000,   0.489,   3,   0,   3,   1,   2.031,   2.134,   1.814,   2.431,   2.917,   2.378
   0.882,   0.000,   0.446,   0.893,   6,   0.024,   0.371,   6.213,     nan,   5.968,   5.968,   1,   0.000,   0.002,  -0.000,   0.489,   3,   0,   3,   1,   2.040,   2.119,   1.814,   2.431,   2.971,   2.549
   1.142,   0.000,   0.446,   0.893,   6,   0.017,   0.339,   2.384,     nan,   2.525,   2.525,   1,   0.000,  -0.047,  -0.000,   0.489,   3,   0,   3,   1,   1.806,   2.441,   1.814,   2.431,   3.129,   2.062
   0.365,   0.000,   0.446,   0.893,   6,   0.023,   0.394,   3.880,     nan,   3.383,   3.383,   1,   0.000,   0.015,  -0.000,   0.489,   3,   0,   3,   1,   2.014,   2.210,   1.814,   2.431,   3.094,   2.478
   0.558,   0.000,   0.446,   0.893,   6,   0.018,   0.351,   4.823,     nan,   3.506,   3.506,   1,   0.000,  -0.007,  -0.000,   0.489,   3,   0,   3,   1,   2.080,   2.093,   1.814,   2.431,   2.840,   2.873
   0.576,   0.000,   0.446,   0.893,   6,   0.041,   0.358,   3.122,     nan,   2.738,   2.738,   1,   0.000,   0.001,  -0.000,   0.489,   3,   0,   3,   1,   1.995,   2.223,   1.814,   2.431,   1.069,   0.322
